3.970002574125646788e+03,3.435483650154477800e+03,3.083040824372699717e+03,2.862971240131992090e+03,2.712047859562626400e+03,2.536338483794912463e+03,2.333278615011266083e+03,2.257713692439421720e+03,2.130279111945994373e+03,2.420147235427124542e+03,7.996484807721924153e+04,8.042145894446411694e+04,8.023143912518490106e+04,8.009083871313430427e+04,7.994210654158858233e+04,8.005300959799991688e+04,7.961830589279903506e+04,8.010921501256461488e+04,8.019177704121562419e+04,7.938940248186960525e+04
8.094985532504222647e+04,8.343640281229894026e+04,8.450091242404654622e+04,8.437438881732402660e+04,8.406559195866771915e+04,8.334465951212984510e+04,8.230021873602014966e+04,8.199851433936224203e+04,8.173023382888558262e+04,8.168512201317974541e+04,1.853579596784975001e+04,1.697519589394584182e+04,1.580145614377876336e+04,1.471442045005044201e+04,1.387019094641841366e+04,1.312394030714540713e+04,1.281456503822116792e+04,1.187347902327754127e+04,1.171171910722925531e+04,1.157880971439994028e+04
5.322456350162762101e+04,5.255280648999386176e+04,5.223256239416422613e+04,5.175875906487149769e+04,5.183128633207274106e+04,5.212137217347913247e+04,5.202924920247796399e+04,5.242537616442427679e+04,5.255473563553408167e+04,5.225358098341881123e+04,7.458854924174085318e+04,7.887023149152102997e+04,8.217284558082025615e+04,8.461237104302852822e+04,8.681598154377590981e+04,8.827363539600455260e+04,8.895329241105327674e+04,8.928541693902804400e+04,8.894416747710065101e+04,8.752570323445671238e+04
5.426061452936189016e+04,5.175507853358892316e+04,4.968852932445297483e+04,4.788931303541841044e+04,4.590328611905938305e+04,4.438935689551288669e+04,4.305169449388687644e+04,4.262362550838360039e+04,4.198093173674261197e+04,3.998572008316696156e+04,5.426011967844184255e+04,5.175462268464257795e+04,4.968810482243957813e+04,4.788892906844725803e+04,4.590293521545163094e+04,4.438904788773957989e+04,4.305143148315751750e+04,4.262338209140078106e+04,4.198072951896387531e+04,3.998557195187699108e+04
7.334379065298259957e+04,7.774631825587881031e+04,8.130693313632029458e+04,8.408807023249172198e+04,8.580385138037582510e+04,8.775476592515452649e+04,8.808153954228472139e+04,8.916500245417968836e+04,8.912125775407091714e+04,8.803959702522098087e+04,5.179231007965440222e+04,5.336395813054926839e+04,5.494862867288827692e+04,5.662251659516262589e+04,5.766734093195259629e+04,5.954562388320238097e+04,6.028912128038670926e+04,6.220743694343812967e+04,6.347511668090274907e+04,6.418851060787281313e+04
7.996562495026760735e+04,8.024955805579520529e+04,8.005028187511197757e+04,8.016256876539092627e+04,7.990126882214224315e+04,8.008618647795172001e+04,7.950569998197232781e+04,7.998500214544596383e+04,8.008906353663574555e+04,7.946827761541461223e+04,3.885357451525618671e+03,3.467784409018182487e+03,3.055012043146161886e+03,2.913697589915660501e+03,2.683930587743918295e+03,2.613600266742949316e+03,2.358243110973984585e+03,2.364037409668970213e+03,2.208715996861843450e+03,2.402696771339054976e+03
2.999989299324934109e+04,2.740184894059764338e+04,2.523669393400248373e+04,2.375515571962633112e+04,2.175935364510323416e+04,2.116418052524495579e+04,1.959337334579773960e+04,1.930810919312285841e+04,1.868440773429957335e+04,1.783627482374102328e+04,5.257408092352533276e+04,5.369302028688415157e+04,5.503598890162559110e+04,5.675744766651341342e+04,5.762329234218131023e+04,5.972680000585590460e+04,6.049551234847674641e+04,6.229275354153622175e+04,6.353448144737617258e+04,6.400004568559987820e+04
1.847197575600304481e+04,1.660281342083485652e+04,1.529928798614917832e+04,1.410313146100376616e+04,1.357911975385159894e+04,1.283480903087931074e+04,1.239252964459210489e+04,1.155622100455642067e+04,1.127751459095332757e+04,1.117633611656084395e+04,8.406040646047441987e+04,8.482550166387886566e+04,8.467835386841955187e+04,8.328160177144841873e+04,8.198131594642742130e+04,8.120874740716221277e+04,7.983937962996170972e+04,8.014217049631042755e+04,8.017059151827833557e+04,8.036613596500814310e+04
