9.632925312888616087e-01,9.330685792333562878e-01,9.269905548375250159e-01,9.700992275195360337e-01,9.280961108210841193e-01,9.351138069844001643e-01,9.369317668836161239e-01,9.434186098641063056e-01,9.750810321771249400e-01,9.793511485266525041e-01,1.000000000000000000e+00,9.807039292978760869e-01,9.699799751177672347e-01,9.638017955723333641e-01,9.669439526472136670e-01,9.476020123166164488e-01,9.373083971305969930e-01,9.238574459844683950e-01,9.129302995362468254e-01,9.201772679544815148e-01,9.100256912613037263e-01,9.277156416473142375e-01,9.370283913899041250e-01,9.058782578872255353e-01,9.220893211217937591e-01,9.152621508847138543e-01,9.052005803709698428e-01
9.511386001403179247e-01,9.259095491303348524e-01,9.137535372694842728e-01,9.617256817441964811e-01,9.159046906371822727e-01,9.267926360209539638e-01,9.275777211816100820e-01,9.392808887147608976e-01,9.595492336937412325e-01,9.700984007541014753e-01,9.807039292978760869e-01,1.000000000000000000e+00,9.794538702600940061e-01,9.758947891384456286e-01,9.742180188700214627e-01,9.501615879349583071e-01,9.354748938302587247e-01,9.261857307332470590e-01,9.079528428128460504e-01,9.191919629349981635e-01,9.044212336713323142e-01,9.200187365375577242e-01,9.369124143465156207e-01,8.999775819295450230e-01,9.215984922256084122e-01,9.095380934259033046e-01,9.071626113751586340e-01
9.485331086584902760e-01,9.116265583444963516e-01,9.096536856208283783e-01,9.478453168936650242e-01,9.120126267333292791e-01,9.188933786868153097e-01,9.246101530337121899e-01,9.283239204699882396e-01,9.501378199264228774e-01,9.503948867011312585e-01,9.699799751177672347e-01,9.794538702600940061e-01,1.000000000000000000e+00,9.850415826964808996e-01,9.781471506697793084e-01,9.424606984662270426e-01,9.313800057485756012e-01,9.143575584571158599e-01,9.042633926472475325e-01,9.108897558517929927e-01,9.033153663497678343e-01,9.192422784658006440e-01,9.217721330169054150e-01,8.978279763509012801e-01,9.089391341014778636e-01,9.080473232008907658e-01,8.906323387665477931e-01
9.443553638145982809e-01,9.181423455321954252e-01,9.099038893460067445e-01,9.484348649530927045e-01,9.099133023153915811e-01,9.195495480855121473e-01,9.226687010924430332e-01,9.331266881892934517e-01,9.455239459683876246e-01,9.507726930305682167e-01,9.638017955723333641e-01,9.758947891384456286e-01,9.850415826964808996e-01,1.000000000000000000e+00,9.862329096339229606e-01,9.516408496688637531e-01,9.366258676940126815e-01,9.239836812451315273e-01,9.097241992735629612e-01,9.190476411298611481e-01,9.076617422295912840e-01,9.193930240336538606e-01,9.305736112666350701e-01,8.974554128580265466e-01,9.166047264771510772e-01,9.091607548698499297e-01,9.011972981496075841e-01
9.534636582344383493e-01,9.324839854765262226e-01,9.230114659354102802e-01,9.571920989648977640e-01,9.202759891786883584e-01,9.288524115764316136e-01,9.305944218399120338e-01,9.438803482403734790e-01,9.529318582943882010e-01,9.579896981621588425e-01,9.669439526472136670e-01,9.742180188700214627e-01,9.781471506697793084e-01,9.862329096339229606e-01,1.000000000000000000e+00,9.704355718615553794e-01,9.535688752682945912e-01,9.401012883714952029e-01,9.247148501046630331e-01,9.355754452280631295e-01,9.233519961598445347e-01,9.306833560893169599e-01,9.453297757043570559e-01,9.100253407679004258e-01,9.319764928498867063e-01,9.240273599750777889e-01,9.177904027826871980e-01
9.442592686476819486e-01,9.420965590409716706e-01,9.285411237796046269e-01,9.502730902728355744e-01,9.205933965893905446e-01,9.267948477091482173e-01,9.260409429950465787e-01,9.443468216906207857e-01,9.415746103977830073e-01,9.516873139129568004e-01,9.476020123166164488e-01,9.501615879349583071e-01,9.424606984662270426e-01,9.516408496688637531e-01,9.704355718615553794e-01,1.000000000000000000e+00,9.736925963816173146e-01,9.592264944525310533e-01,9.369528763105359204e-01,9.500950349486483315e-01,9.348153150789824117e-01,9.335434959488976281e-01,9.574069934119067149e-01,9.200799825962456824e-01,9.456557079540242050e-01,9.337686957215667327e-01,9.373698244879379304e-01
9.383361741394212752e-01,9.323206606274925257e-01,9.275732092209236779e-01,9.392061765644825755e-01,9.190821383742435735e-01,9.221576700916576108e-01,9.240015118478673850e-01,9.350413184886625650e-01,9.340679493500869679e-01,9.378181818251301038e-01,9.373083971305969930e-01,9.354748938302587247e-01,9.313800057485756012e-01,9.366258676940126815e-01,9.535688752682945912e-01,9.736925963816173146e-01,1.000000000000000000e+00,9.594384996684410805e-01,9.413687591286071799e-01,9.474495342428790323e-01,9.356231763334290630e-01,9.308144478282466272e-01,9.435901656804007720e-01,9.180423832091183511e-01,9.365132104002013014e-01,9.323857343297640154e-01,9.272085757587703592e-01
9.221193569677543778e-01,9.294566591659171317e-01,9.157020733849459138e-01,9.298521084412982862e-01,9.071836306910869840e-01,9.115377704347505938e-01,9.102616283872654313e-01,9.289421917081794877e-01,9.205003943221038432e-01,9.314579354625367458e-01,9.238574459844683950e-01,9.261857307332470590e-01,9.143575584571158599e-01,9.239836812451315273e-01,9.401012883714952029e-01,9.592264944525310533e-01,9.594384996684410805e-01,1.000000000000000000e+00,9.537664643926001551e-01,9.532435058147725737e-01,9.325772259851898838e-01,9.190318399958162798e-01,9.461347491088515360e-01,9.116476309755918717e-01,9.372468657519293922e-01,9.224072857491639743e-01,9.329963247067937226e-01
9.164164167638786385e-01,9.134795287122422502e-01,9.116274613366716073e-01,9.162121775988746331e-01,9.032507513641111485e-01,9.044521084414285372e-01,9.072235983886911548e-01,9.163702027387006233e-01,9.128983107077061065e-01,9.132359710562368837e-01,9.129302995362468254e-01,9.079528428128460504e-01,9.042633926472475325e-01,9.097241992735629612e-01,9.247148501046630331e-01,9.369528763105359204e-01,9.413687591286071799e-01,9.537664643926001551e-01,1.000000000000000000e+00,9.570078868248224069e-01,9.359900632826519962e-01,9.155919394802662925e-01,9.249298808218768819e-01,9.076768024179463490e-01,9.212480007785940339e-01,9.194460586077188857e-01,9.140879136088397861e-01
9.229836983442120113e-01,9.278780581259573612e-01,9.184490467454869966e-01,9.274338122059913037e-01,9.095935773354841825e-01,9.132973114866543840e-01,9.120069205125402867e-01,9.275979718219937720e-01,9.193758426427769415e-01,9.258164959651419279e-01,9.201772679544815148e-01,9.191919629349981635e-01,9.108897558517929927e-01,9.190476411298611481e-01,9.355754452280631295e-01,9.500950349486483315e-01,9.474495342428790323e-01,9.532435058147725737e-01,9.570078868248224069e-01,1.000000000000000000e+00,9.617717753891090737e-01,9.195823097959471282e-01,9.402308787145300384e-01,9.116089028817837558e-01,9.342993004927733214e-01,9.268916754037517247e-01,9.308525227788807532e-01
9.185801828514000844e-01,9.138854421238553627e-01,9.168730654233410160e-01,9.143068472686421977e-01,9.083949666058191985e-01,9.045259256870719078e-01,9.091897234813256512e-01,9.152637996316720370e-01,9.103835903896343451e-01,9.099434808177173650e-01,9.100256912613037263e-01,9.044212336713323142e-01,9.033153663497678343e-01,9.076617422295912840e-01,9.233519961598445347e-01,9.348153150789824117e-01,9.356231763334290630e-01,9.325772259851898838e-01,9.359900632826519962e-01,9.617717753891090737e-01,1.000000000000000000e+00,9.200729301017170902e-01,9.245165744788360618e-01,9.134213736362007952e-01,9.229065130666631589e-01,9.294653500284772996e-01,9.163372026332778919e-01
9.338983916546137465e-01,9.279494573590649775e-01,9.370796983335699659e-01,9.289002988690991947e-01,9.374696022697300846e-01,9.313525100084288910e-01,9.447622511206364981e-01,9.426964806926855234e-01,9.296973698757834415e-01,9.275187772920789886e-01,9.277156416473142375e-01,9.200187365375577242e-01,9.192422784658006440e-01,9.193930240336538606e-01,9.306833560893169599e-01,9.335434959488976281e-01,9.308144478282466272e-01,9.190318399958162798e-01,9.155919394802662925e-01,9.195823097959471282e-01,9.200729301017170902e-01,1.000000000000000000e+00,9.552315040465906293e-01,9.391761821168990165e-01,9.314288707340439011e-01,9.444803031506915358e-01,9.149496147650599820e-01
9.341543432039794981e-01,9.492392646892292563e-01,9.335991047724988556e-01,9.457409468547239850e-01,9.294315857742986298e-01,9.367232838062009570e-01,9.367936767700926204e-01,9.576868803633898919e-01,9.365301010007945903e-01,9.487886969393091174e-01,9.370283913899041250e-01,9.369124143465156207e-01,9.217721330169054150e-01,9.305736112666350701e-01,9.453297757043570559e-01,9.574069934119067149e-01,9.435901656804007720e-01,9.461347491088515360e-01,9.249298808218768819e-01,9.402308787145300384e-01,9.245165744788360618e-01,9.552315040465906293e-01,1.000000000000000000e+00,9.440324122639551785e-01,9.645140179326264773e-01,9.384230154214318054e-01,9.466963391623586244e-01
9.160489678742120834e-01,9.102220323594950591e-01,9.200211999784674299e-01,9.109827097638800719e-01,9.184097988741182217e-01,9.079273398883027646e-01,9.211645278214767307e-01,9.185118954366170430e-01,9.103647566407180314e-01,9.095526412360632751e-01,9.058782578872255353e-01,8.999775819295450230e-01,8.978279763509012801e-01,8.974554128580265466e-01,9.100253407679004258e-01,9.200799825962456824e-01,9.180423832091183511e-01,9.116476309755918717e-01,9.076768024179463490e-01,9.116089028817837558e-01,9.134213736362007952e-01,9.391761821168990165e-01,9.440324122639551785e-01,1.000000000000000000e+00,9.452021253888494012e-01,9.441562183519722762e-01,9.123265292545892358e-01
9.222880672078046516e-01,9.341280700519902780e-01,9.216052113317177996e-01,9.300914751971501859e-01,9.149039534966472154e-01,9.199321355068347250e-01,9.206590206379603458e-01,9.394054820516312132e-01,9.226080934872396000e-01,9.318660113679901880e-01,9.220893211217937591e-01,9.215984922256084122e-01,9.089391341014778636e-01,9.166047264771510772e-01,9.319764928498867063e-01,9.456557079540242050e-01,9.365132104002013014e-01,9.372468657519293922e-01,9.212480007785940339e-01,9.342993004927733214e-01,9.229065130666631589e-01,9.314288707340439011e-01,9.645140179326264773e-01,9.452021253888494012e-01,1.000000000000000000e+00,9.516566380052200458e-01,9.463332502807672020e-01
9.253214106664946481e-01,9.194683736545407049e-01,9.293786702696479329e-01,9.179547521723711023e-01,9.254646061512253885e-01,9.162361732932856606e-01,9.295030884540415039e-01,9.279036752857284798e-01,9.185602373631959194e-01,9.174251954291738897e-01,9.152621508847138543e-01,9.095380934259033046e-01,9.080473232008907658e-01,9.091607548698499297e-01,9.240273599750777889e-01,9.337686957215667327e-01,9.323857343297640154e-01,9.224072857491639743e-01,9.194460586077188857e-01,9.268916754037517247e-01,9.294653500284772996e-01,9.444803031506915358e-01,9.384230154214318054e-01,9.441562183519722762e-01,9.516566380052200458e-01,1.000000000000000000e+00,9.429211988947171497e-01
9.059500432249861790e-01,9.238148395906127242e-01,9.076902790383135633e-01,9.169711016721980856e-01,9.004253370401495982e-01,9.036391393914762205e-01,9.014639281246503710e-01,9.226303133459591299e-01,9.060840309322215624e-01,9.195668277240071076e-01,9.052005803709698428e-01,9.071626113751586340e-01,8.906323387665477931e-01,9.011972981496075841e-01,9.177904027826871980e-01,9.373698244879379304e-01,9.272085757587703592e-01,9.329963247067937226e-01,9.140879136088397861e-01,9.308525227788807532e-01,9.163372026332778919e-01,9.149496147650599820e-01,9.466963391623586244e-01,9.123265292545892358e-01,9.463332502807672020e-01,9.429211988947171497e-01,1.000000000000000000e+00
