0.000000000000000000e+00,2.447625890389691250e+00,1.170600384227468593e+00,1.052749189555856502e+00,1.163557032942802438e+00,2.286248663526716740e+00,2.539280073952062011e+00,2.502529125580904790e+00
2.009334566395518884e+00,0.000000000000000000e+00,2.072318809558112207e+00,1.992628838826712379e+00,1.941589550746326553e+00,1.914157402468398939e+00,1.856543167178158482e+00,1.538689853135550845e+00
1.167845588341428709e+00,2.518408137945860492e+00,0.000000000000000000e+00,8.174867233634423025e-01,1.784202040681865054e+00,1.997336750910860159e+00,2.512157621144154973e+00,2.493215759367770623e+00
1.043246704626588084e+00,2.405366732948993391e+00,8.120187392671746052e-01,0.000000000000000000e+00,1.688430953188968964e+00,1.874642488181106348e+00,2.260609589955078214e+00,2.271359581643168646e+00
1.116720662721838675e+00,2.269901884753915855e+00,1.716422291036860504e+00,1.635227100015563373e+00,0.000000000000000000e+00,2.541734444150438144e+00,2.526180342420318414e+00,2.335612261490459751e+00
2.196833766406924404e+00,2.240495937953993710e+00,1.923748355447475245e+00,1.817732954503200160e+00,2.544761165033052830e+00,0.000000000000000000e+00,1.308494391145671676e+00,1.634478577442542546e+00
2.343097027168879798e+00,2.086784022566814834e+00,2.323538062361879319e+00,2.104956513507434845e+00,2.428774212873192173e+00,1.256544295913442966e+00,0.000000000000000000e+00,1.017884755455586543e+00
2.315730561587471925e+00,1.734413955718421052e+00,2.312554559573295698e+00,2.120960957294486970e+00,2.251918955701914360e+00,1.574035013243172854e+00,1.020769836719113588e+00,0.000000000000000000e+00
