9.442497524558715938e+00
5.830078282246653920e+00
1.364282015231848355e+01
1.496626276576770564e+01
6.808154934251636092e+00
1.143817110307684715e+01
7.942827817462251971e+00
8.359097196784368577e+00
8.079833071245788645e+00
1.384708904962531761e+01
8.913837469706788141e+00
1.530285688687266621e+01
1.816520140903491409e+01
1.540975177225812764e+01
1.625935113685092404e+01
1.298348824864499562e+01
1.069122429830444432e+01
1.550046675580719047e+01
1.013043800264886407e+01
1.741399622692649629e+01
7.918023531711186003e+00
9.925795517109241572e+00
7.165270712230934258e+00
6.674081219750730654e+00
9.036444401845407981e+00
1.239489167601057318e+01
7.996808792400349475e+00
6.180613168895689569e+00
8.613873926624831867e+00
1.023261434206379938e+01
1.155151430171223126e+01
7.322246689738908465e+00
7.604925626979430753e+00
7.982726124527651734e+00
5.801583832198398127e+00
4.596762150035281991e+00
7.108255709652083532e+00
6.499941917468375685e+00
5.960974481050197227e+00
5.152679990593700410e+00
6.903617973700362676e+00
6.025063862692987549e+00
7.166250715504642876e+00
4.566031099081804712e+00
4.757899824777833686e+00
4.783805049865986980e+00
5.021545033546233050e+00
2.428809022594363487e+00
3.624565453058283371e+00
2.183648492695057453e+00
4.113125258000042805e+00
2.957391842771235790e+00
2.748569321580235147e+00
3.422255723751894685e+00
7.322159636255420878e+00
4.460186227149772087e+00
7.369311393843924307e+00
4.324263400742037078e+00
3.115828956466930144e+00
4.561043323687756335e+00
2.238305215803901405e+00
2.272500004512793215e+00
4.657882062112586041e+00
2.638242693985673792e+00
3.010625227858849673e+00
4.903161548499760158e+00
2.661134238732281165e+00
4.639769126931152954e+00
2.679317416591192380e+00
3.488667944422181755e+00
2.157266689914322466e+00
4.864728422247590167e+00
4.120715971631798702e+00
3.481454429591633204e+00
3.384017936930712622e+00
3.334261339890390197e+00
1.849707302484655980e+00
2.964048281463716350e+00
3.739117994285023450e+00
2.174211829776551586e+00
1.551050952652664128e+00
2.023932839832457642e+00
7.340882183644459325e+00
2.604050455189311553e+00
1.704040694130788181e+00
6.143197920326900707e+00
1.425419839426868895e+00
2.510007595911143419e+00
2.722251389191983062e+00
2.481413232090623922e+00
2.390347151911107471e+00
1.794256914993373586e+00
2.725767933026964407e+00
1.084432530026021579e+00
1.642423279704884553e+00
2.252736226810347020e+00
1.282456210428122523e+00
3.334306743308264487e+00
1.756282130195532254e+00
1.322395768249402082e+00
2.926005717153030705e+00
1.988370274984877728e+00
4.262974535626092631e+00
3.373661708937646164e+00
1.377185282338663219e+00
2.026130753137052043e+00
1.006102818397955234e+00
2.158385545894030422e+00
4.493908631651800434e+00
4.998001848673395031e+00
2.525723933177863589e+00
2.050473478246111814e+00
1.640228036128825284e+00
1.167009283420137544e+00
3.086369741306267400e+00
1.428490297339042092e+00
2.337287204418450948e+00
2.158554851291301979e+00
3.893457510356575835e+00
2.937779774585283832e+00
2.616616152826475528e+00
3.662706610938589069e+00
2.024092447341848455e+00
2.307952873460669796e+00
2.165456424301748228e+00
2.868516569367340452e+00
1.963122981208987650e+00
1.958706077021136194e+00
2.607461967956309579e+00
2.711362828710943251e+00
3.206288216281762971e+00
2.161666912955106046e+00
1.386062479873873432e+00
2.050407408383260410e+00
2.224082096251704943e+00
1.470006821578722755e+00
1.926819267439048078e+00
3.387006610790771699e+00
4.138278931917652947e+00
1.660684238450760519e+00
